CRUISE	station	depth	long	lat	Salinity	air temp / deg C	sea temp / deg C	rh / %	press / hPa	boat course	boat heading	boat speed / kts	boat speed / ms-1	apparent wind dir (0 deg is the bow)	apparent wind speed ms-1	apparent wind speed / kts	Ice status
RV LANCE	819	3	10.53	78.3	35.04	-4.44	0	49.11	1050.56	115.13	113.91	10.53	5.42	340.99	10.92	21.23	0
RV LANCE	820	3	10.66	78.28	35.03	-4.35	0.46	50.81	1050.49	116.69	115.05	10.73	5.52	342.5	10.62	20.63	0
RV LANCE	821	3	10.79	78.27	34.92	-4.23	1.18	50.57	1050.42	116.13	114.98	10.85	5.58	131.18	10.29	20	0
RV LANCE	822	3	10.92	78.26	34.85	-4.38	1.81	49.78	1050.54	116.26	115.47	10.97	5.64	279.14	9.78	19.01	0
RV LANCE	823	3	11.06	78.24	34.83	-4.57	0.33	49.62	1050.62	115.54	116.4	10.97	5.64	336.58	9.91	19.26	0
RV LANCE	824	3	11.19	78.23	34.89	-4.52	1.54	51.71	1050.52	114.77	117.01	10.87	5.59	336.32	10.46	20.34	0
RV LANCE	825	3	11.32	78.22	34.94	-4.77	0.52	51.06	1050.44	115.44	118.09	10.9	5.61	328.89	11.14	21.65	0
RV LANCE	826	3	11.46	78.2	34.93	-4.71	-0.11	53.14	1050.69	118.47	119.22	11.12	5.72	306.26	9.01	17.52	0
RV LANCE	827	3	11.59	78.19	34.83	-4.36	-0.05	54.76	1050.34	118.76	119.25	11	5.66	40.61	11.44	22.24	0
RV LANCE	828	3	11.72	78.17	34.82	-4.14	-0.14	52.18	1050.16	118.95	119.23	10.95	5.63	306.92	11.88	23.09	0
RV LANCE	829	3	11.85	78.16	34.83	-4.36	-0.2	54.88	1050.29	116.89	116.85	11.02	5.67	337.49	11.76	22.86	0
RV LANCE	830	3	11.98	78.15	34.83	-4.52	-0.24	54.75	1050.39	108.81	108.99	10.93	5.62	224.86	13.06	25.4	0
RV LANCE	831	3	12.13	78.14	34.83	-4.63	-0.33	55.86	1050.45	87.08	87.1	10.92	5.62	47.89	13.71	26.66	0
RV LANCE	832	3	12.27	78.15	34.81	-4.68	-0.16	54.57	1050.5	86.2	86.49	10.94	5.63	49.34	13.88	26.99	0
RV LANCE	833	3	12.42	78.15	34.82	-4.56	0.14	55.48	1050.52	87.11	86.98	10.99	5.65	195.19	12.33	23.96	0
RV LANCE	834	3	12.57	78.15	34.86	-4.68	-0.28	54.88	1050.53	87.22	86.83	10.98	5.65	194.02	12.81	24.91	0
RV LANCE	835	3	12.71	78.15	34.85	-4.93	-0.78	55.49	1050.42	87.11	87.19	10.68	5.49	14.14	14.55	28.28	0
RV LANCE	836	3	12.86	78.15	34.83	-4.99	-0.97	55.67	1050.62	87.82	86.97	10.71	5.51	44.11	14.02	27.24	0
RV LANCE	837	3	13	78.15	34.8	-5.24	0.46	56.09	1050.46	85.28	85.65	10.72	5.52	13.77	14.8	28.76	0
RV LANCE	838	3	13.14	78.16	34.85	-5.15	1.11	53.91	1050.36	84.93	84.64	10.5	5.4	13.77	15.01	29.17	0
RV LANCE	839	3	13.28	78.16	34.95	-5.13	1.34	51.05	1050.57	83.3	83.13	10.76	5.53	73.39	13.07	25.41	0
RV LANCE	840	3	13.43	78.16	34.96	-5.17	1.44	50.02	1050.71	81.66	82.06	10.95	5.63	312.66	12.65	24.59	0
RV LANCE	841	3	13.58	78.17	34.97	-5.42	1.66	52.35	1050.78	81.7	82.36	10.9	5.61	333.43	13.72	26.68	0
RV LANCE	842	3	13.72	78.17	34.98	-5.92	0.51	56.78	1050.53	73.22	73.71	10.72	5.51	327.13	16.34	31.75	0
RV LANCE	843	3	13.86	78.18	34.98	-6.35	-1.05	58.27	1050.52	72.81	72.02	11.05	5.68	315.72	16.43	31.94	0
RV LANCE	844	3	14	78.19	34.82	-6.92	-0.25	62.33	1050.7	72.59	71.52	11.27	5.8	303.76	15.49	30.12	0
RV LANCE	845	3	14.15	78.2	34.81	-7.31	-0.36	65.88	1051.06	73.55	72.17	11.31	5.82	301.3	13.06	25.38	0
RV LANCE	846	3	14.3	78.21	34.84	-6.05	-0.24	68.54	1051.46	71.5	71.77	11.69	6.01	107.17	8.72	16.95	0
RV LANCE	847	3	14.45	78.22	34.84	-6.29	-0.14	64.24	1051.77	73.41	73.6	11.88	6.11	22.59	7.72	15.01	0
RV LANCE	848	3	14.6	78.23	34.84	-6.44	-0.17	59.54	1051.94	73.78	73.82	11.97	6.16	31.76	6.03	11.72	0
RV LANCE	849	3	14.76	78.24	34.83	-6.42	-0.16	61.36	1051.98	75.9	75.72	11.85	6.09	34.98	5.63	10.95	0
RV LANCE	850	3	14.91	78.25	34.83	-6.33	-0.44	57.41	1051.91	76.7	76.66	11.65	5.99	44.52	6.02	11.7	0
RV LANCE	851	3	15.07	78.25	34.83	-6.3	-0.51	56.49	1051.82	76.68	76.4	11.69	6.01	36.62	4.91	9.54	0
RV LANCE	852	3	15.22	78.26	34.83	-6.53	-0.41	59.29	1051.79	77.8	78.21	11.54	5.93	18.38	9.42	18.3	0
RV LANCE	853	3	15.37	78.26	34.83	-7.44	-0.33	59.71	1051.69	92.91	94.17	11.41	5.87	13.61	12.75	24.78	0
RV LANCE	854	3	15.52	78.26	34.83	-8.48	-0.5	60.03	1051.6	120.8	120.89	10.96	5.64	157.39	14.64	28.45	0
RV LANCE	855	3	15.59	78.24	34.83	-9.03	-0.53	59.67	1051.86	159.82	151.42	5.66	2.91	306.35	9.33	18.14	0
RV LANCE	856	3	15.6	78.23	34.83	-9.05	-0.6	59.12	1052.24	193.36	93.92	0.55	0.28	224.59	6.81	13.23	0
RV LANCE	857	3	15.6	78.23	34.83	-8.91	-0.59	58.28	1052.25	156.34	82.54	1.01	0.52	130.24	5.49	10.68	0
RV LANCE	858	3	15.6	78.23	34.82	-8.74	-0.59	57.31	1052.17	257.6	216.35	4.79	2.46	104.22	4.78	9.29	0
RV LANCE	859	3	15.55	78.25	34.82	-9.35	-0.5	60.76	1052.27	311	310.59	10.9	5.61	158.23	2.86	5.55	0
RV LANCE	860	3	15.42	78.26	34.83	-8.82	-0.5	63.97	1052.36	256.22	255.64	10.98	5.65	269.12	3.16	6.15	0
RV LANCE	861	3	15.28	78.25	34.83	-8.76	-0.33	66.24	1052.22	248.35	247.53	10.8	5.56	295.75	4.72	9.17	0
RV LANCE	862	3	15.14	78.24	34.83	-7.06	-0.26	65.53	1052.01	249.41	249.24	10.96	5.64	271.66	5.28	10.26	0
RV LANCE	863	3	15	78.23	34.84	-6.38	-0.39	63.35	1051.71	249.42	249.33	10.93	5.62	339.19	8.18	15.89	0
RV LANCE	864	3	14.86	78.22	34.84	-6.54	-0.43	64.46	1051.57	250.08	250.46	10.9	5.61	335.77	8.48	16.48	0
RV LANCE	865	3	14.73	78.21	34.83	-6.75	-0.26	65.61	1051.6	250	250.18	10.82	5.57	333.96	8.2	15.94	0
RV LANCE	866	3	14.59	78.2	34.82	-6.64	-0.1	68.63	1051.54	250.3	250.08	10.95	5.63	253.86	7.55	14.68	0
RV LANCE	867	3	14.45	78.19	34.83	-6.53	0.11	71.12	1051.51	250.21	250.26	10.89	5.6	58.36	5.75	11.17	0
RV LANCE	868	3	14.31	78.18	34.83	-7.07	0.01	72.63	1051.48	249.85	249.8	10.89	5.6	87.09	5.77	11.22	0
RV LANCE	869	3	14.17	78.17	34.87	-7.25	-0.01	72.73	1051.61	248.98	250.4	10.75	5.53	93.17	4.72	9.17	0
RV LANCE	870	3	14.04	78.16	34.85	-7.42	-0.04	71.03	1051.55	255.11	255.47	10.9	5.61	86.44	6.18	12.02	0
RV LANCE	871	3	13.89	78.15	34.85	-7.37	0.77	68.71	1051.5	263.54	261.93	10.96	5.64	103.61	5.16	10.04	0
RV LANCE	872	3	13.75	78.15	34.84	-6.95	1.94	68.85	1051.34	263.2	262.01	11.08	5.7	120.39	2.34	4.56	0
RV LANCE	873	3	13.6	78.14	34.98	-6.77	1.88	68.35	1051.21	262.01	261.68	11.21	5.77	156.8	1.3	2.53	0
RV LANCE	874	3	13.45	78.14	35.01	-5.24	1.66	69.26	1051.12	261.32	261.32	11.29	5.81	205.45	0.95	1.85	0
RV LANCE	875	3	13.3	78.13	35	-6.26	1.18	65.13	1051.18	261.96	261.22	11.31	5.82	225.26	1.15	2.23	0
RV LANCE	876	3	13.15	78.13	34.98	-6.38	0.86	67.2	1051.11	261.4	260.97	11.27	5.8	225.45	1.18	2.29	0
RV LANCE	877	3	13	78.12	34.93	-6.31	1.17	68.08	1051.1	261.01	260.5	11.28	5.81	231.67	1.42	2.77	0
RV LANCE	878	3	12.85	78.12	34.94	-6.28	0.73	68.81	1051.06	259.87	259.81	11.26	5.79	227.84	1.47	2.85	0
RV LANCE	879	3	12.7	78.11	34.94	-6.2	0.08	68.1	1050.93	258.97	259.06	11.3	5.81	272.88	2.24	4.35	0
RV LANCE	880	3	12.55	78.11	34.91	-5.89	0.67	68.74	1050.83	259.53	259.41	11.23	5.78	281.59	3.17	6.15	0
RV LANCE	881	3	12.4	78.1	34.88	-5.93	0.77	66.58	1050.71	260.55	259.71	11.43	5.88	298.65	3.91	7.6	0
RV LANCE	882	3	12.25	78.1	34.92	-5.83	0.21	65.11	1050.68	259.95	259.9	11.42	5.87	306.92	5.23	10.16	0
RV LANCE	883	3	12.1	78.09	34.89	-5.78	0.49	63.74	1050.62	260.52	259.78	11.34	5.84	316.31	4.33	8.42	0
RV LANCE	884	3	11.95	78.09	34.88	-5.6	1.24	65.67	1050.49	261.15	260.15	11.1	5.71	316.45	6.1	11.86	0
RV LANCE	885	3	11.81	78.08	34.92	-5.67	2.02	65.82	1050.31	262.08	261.1	10.93	5.62	313.09	8.13	15.8	0
RV LANCE	886	3	11.66	78.08	34.99	-5.77	2.06	64.66	1050.33	262.79	261.54	10.94	5.63	301.11	7.55	14.69	0
RV LANCE	887	3	11.52	78.07	35.02	-5.83	2.17	63.66	1050.35	262.54	261.59	10.78	5.55	287.91	6.47	12.58	0
RV LANCE	888	3	11.37	78.07	35.02	-5.83	2.37	63.46	1050.26	262.65	261.94	10.74	5.53	271.28	5.39	10.47	0
RV LANCE	889	3	11.23	78.07	35.04	-5.66	2.59	63.88	1050.18	262.2	261.71	10.7	5.51	268.62	5.21	10.14	0
RV LANCE	890	3	11.09	78.06	35.05	-5.56	2.74	63.35	1050.03	260.12	260.38	10.72	5.52	270.13	5.42	10.53	0
RV LANCE	891	3	10.95	78.06	35.07	-5.52	2.93	63.44	1049.98	260.03	259.93	10.66	5.49	276.21	5.55	10.79	0
RV LANCE	892	3	10.81	78.05	35.07	-5.47	3.15	64.43	1049.93	260.35	260.06	10.69	5.5	274.47	4.94	9.61	0
RV LANCE	893	3	10.67	78.05	35.07	-5.35	3.09	68.33	1049.79	261.13	260.81	10.59	5.45	281.47	4.83	9.39	0
RV LANCE	894	3	10.53	78.04	35.08	-5.07	3.1	71.92	1049.62	261.1	260.83	10.51	5.4	285.9	4.68	9.1	0
RV LANCE	895	3	10.39	78.04	35.08	-4.89	3.11	74.47	1049.51	261.41	261.15	10.61	5.46	286.81	4.83	9.4	0
RV LANCE	896	3	10.25	78.03	35.08	-4.66	3.23	75.55	1049.37	261.98	261.4	10.76	5.54	285.7	4.71	9.15	0
RV LANCE	897	3	10.11	78.03	35.08	-4.54	3.29	75.87	1049.16	262.12	261.31	10.87	5.59	282.55	4.67	9.07	0
RV LANCE	898	3	9.97	78.03	35.09	-4.34	3.39	75.99	1048.94	263.07	261.51	10.92	5.62	285.55	4.49	8.73	0
RV LANCE	899	3	9.82	78.02	35.1	-4.07	3.26	75.65	1048.66	264.33	261.82	10.8	5.56	281.85	4.45	8.65	0
RV LANCE	900	3	9.68	78.02	35.09	-3.91	3.49	75.6	1048.44	264.98	261.51	10.94	5.63	273.75	3.91	7.6	0
RV LANCE	901	3	9.55	78.02	35.1	-3.67	3.41	75.33	1048.24	269.08	261.77	6.41	3.3	244.35	2.87	5.58	0
RV LANCE	902	3	9.49	78.02	35.1	-3.52	3.12	74.41	1047.99	274.01	261.86	4.48	2.31	231.78	2.49	4.84	0
RV LANCE	903	3	9.44	78.02	35.09	-3.45	2.91	74.46	1047.93	203.34	194.42	6.08	3.13	165.94	4.59	8.93	0
RV LANCE	904	3	9.49	78.03	35.06	-3.45	3.38	73.43	1047.92	208.77	207.61	7.26	3.74	108.8	6.01	11.67	0
RV LANCE	905	3	9.43	78.03	35.07	-3.49	3.14	74.16	1048	258.72	251.74	7.61	3.91	252.49	3.69	7.18	0
RV LANCE	906	3	9.32	78.02	35.1	-3.25	3.53	71.89	1047.88	253.18	250.2	8.56	4.4	299.89	5.24	10.18	0
RV LANCE	907	3	9.21	78.01	35.08	-3.24	3.51	70.08	1047.79	254.03	250.06	8.52	4.38	329.71	5.68	11.05	0
RV LANCE	908	3	9.11	78.01	35.1	-3.11	3.5	70.18	1047.72	254.47	250.61	7.89	4.06	315.64	5.72	11.11	0
RV LANCE	909	3	9.04	78	35.1	-3.01	3.5	68.99	1047.63	260.47	246.89	2.79	1.44	288.17	4.18	8.13	0
RV LANCE	910	3	9.01	78	35.11	-2.99	3.5	68.66	1047.49	251.6	223.46	1.51	0.78	305.85	5.48	10.65	0
RV LANCE	911	3	9	78	35.11	-2.98	3.53	68.79	1047.48	225.79	208.5	1.52	0.78	218.95	4.86	9.45	0
RV LANCE	912	3	9.01	78	35.11	-3.09	3.53	68.8	1047.53	238.58	197.76	0.91	0.47	197.33	5.26	10.22	0
RV LANCE	913	3	9.01	78	35.11	-3.11	3.53	68.95	1047.51	192.79	182.01	1.61	0.83	228.71	5.86	11.39	0
RV LANCE	914	3	9.01	78	35.11	-3.22	3.56	68.14	1047.6	318.64	262.16	1.12	0.57	261	4.21	8.19	0
RV LANCE	915	3	9	78	35.11	-3.25	3.54	67.73	1047.54	217.68	270.31	0.98	0.51	258.93	3.94	7.66	0
RV LANCE	916	3	9	78.01	35.11	-3.25	3.59	67.85	1047.62	175.9	260.07	0.87	0.45	208.55	1.47	2.86	0
RV LANCE	917	3	8.99	78.01	35.11	-3.22	3.53	67.74	1047.52	232.71	208.78	1.47	0.76	267.08	3.96	7.69	0
RV LANCE	918	3	8.99	78.01	35.11	-3.16	3.52	67.76	1047.5	165.34	169.41	0.59	0.3	169.17	4.69	9.11	0
RV LANCE	919	3	8.99	78.01	35.11	-3.22	3.52	67.09	1047.47	140.86	160.46	0.65	0.33	42.36	4.81	9.34	0
RV LANCE	920	3	9	78	35.11	-3.24	3.57	67.86	1047.29	147.53	162.13	0.7	0.36	78.53	5	9.73	0
RV LANCE	921	3	9	78	35.11	-3.3	3.6	68.53	1047.3	149.05	161.34	0.68	0.35	47.85	4.97	9.66	0
RV LANCE	922	3	9	78	35.11	-3.33	3.59	67.92	1047.29	158.56	163.03	0.77	0.4	140.62	4.64	9.01	0
RV LANCE	923	3	9.01	78	35.11	-3.17	3.6	67.95	1046.99	151.82	162.7	0.66	0.34	49.32	5.31	10.32	0
RV LANCE	924	3	9.01	78	35.11	-3.24	3.6	66.65	1047.06	144.49	162.69	0.67	0.34	54.95	5.2	10.11	0
RV LANCE	925	3	9.02	78	35.11	-3.17	3.6	66.44	1047.08	150.83	162.32	0.7	0.36	24.99	5.06	9.84	0
RV LANCE	926	3	9.02	77.99	35.11	-3.26	3.57	65.71	1047.23	151.96	162.16	0.76	0.39	32.33	4.34	8.44	0
RV LANCE	927	3	9.03	77.99	35.11	-3.19	3.51	64.38	1046.94	155.97	162.51	0.95	0.49	44.59	3.57	6.94	0
RV LANCE	928	3	9.03	77.99	35.1	-3.07	3.5	64.28	1046.24	147.54	161.25	0.77	0.4	42.55	3.76	7.31	0
RV LANCE	929	3	9.04	77.99	35.1	-3.12	3.5	65.48	1045.93	134.56	158.72	0.73	0.38	54.14	4.53	8.81	0
RV LANCE	930	3	9.04	77.99	35.09	-2.99	3.5	66.23	1044.13	150.5	161.84	0.82	0.42	43.59	4.55	8.85	0
RV LANCE	931	3	9.05	77.99	35.09	-2.98	3.54	66.66	1041.99	157.31	161.9	0.87	0.45	50.3	4.34	8.44	0
RV LANCE	932	3	9.05	77.98	35.09	-3.21	3.6	65.74	1043.9	159.33	161.82	1	0.52	54.63	4.37	8.5	0
RV LANCE	933	3	9.05	77.98	35.09	-3.27	3.59	64.61	1045.71	166.14	163.04	0.87	0.45	52.16	3.5	6.8	0
RV LANCE	934	3	9.06	77.98	35.09	-3.23	3.6	65.28	1045.81	164.63	161.81	0.9	0.46	46.2	4.05	7.86	0
RV LANCE	935	3	9.06	77.98	35.09	-3.28	3.6	65.96	1045.9	168.38	163.88	0.93	0.48	48.59	4.54	8.83	0
RV LANCE	936	3	9.06	77.97	35.1	-3.35	3.6	65.3	1045.91	172.95	164.5	0.94	0.49	40.21	4.02	7.82	0
RV LANCE	937	3	9.06	77.97	35.1	-3.31	3.6	66.26	1045.9	170.21	164.43	1.03	0.53	48.59	4.43	8.61	0
RV LANCE	938	3	9.07	77.97	35.1	-3.39	3.6	65.23	1045.91	166.37	157.06	1.15	0.59	48.64	3.78	7.34	0
RV LANCE	939	3	9.07	77.96	35.1	-3.31	3.59	65.41	1045.9	146.24	139.92	1.2	0.62	66.24	3.45	6.71	0
RV LANCE	940	3	9.08	77.96	35.1	-3.44	3.48	63.73	1045.95	149.89	142.44	1.34	0.69	51.52	3.4	6.6	0
RV LANCE	941	3	9.09	77.96	35.1	-3.39	3.49	63.11	1045.89	150.29	140.34	1.46	0.75	45.02	3.59	6.98	0
RV LANCE	942	3	9.1	77.95	35.09	-3.43	3.48	63.49	1045.81	155.17	141.84	1.47	0.76	45.64	3.48	6.76	0
RV LANCE	943	3	9.11	77.95	35.09	-3.43	3.41	63.59	1045.53	156.39	142.26	1.39	0.72	49.22	3.85	7.49	0
RV LANCE	944	3	9.11	77.95	35.09	-3.47	3.32	62.64	1045.57	153.27	140.05	1.63	0.84	94.35	2.29	4.45	0
RV LANCE	945	3	9.12	77.94	35.09	-3.5	3.25	62.48	1045.55	149.14	141	1.55	0.8	78.11	2.68	5.21	0
RV LANCE	946	3	9.13	77.94		-3.5	3.29	62.7	1045.51	152.18	142.63	1.52	0.78	59.22	3	5.83	0
RV LANCE	947	3	9.14	77.94		-3.5	3.21	63.12	1045.42	151.81	141.79	1.76	0.9	51.86	1.32	2.57	0
RV LANCE	948	3	9.15	77.93		-3.5	3.2	63.34	1045.4	149.51	143.02	1.62	0.84	59.41	2.18	4.24	0
RV LANCE	949	3	9.17	77.93		-3.47	3.2	63.23	1045.39	150.07	144.53	1.74	0.89	76.08	2.04	3.96	0
RV LANCE	950	3	9.16	77.93		-3.47	3.2	63.58	1045.33	258.64	260.81	6.94	3.57	229.84	5.24	10.19	0
RV LANCE	951	3	9.1	77.94		-3.39	3.22	63.59	1045.33	185.66	182.08	5.17	2.66	167.99	4.22	8.21	0
RV LANCE	952	3	9.09	77.93		-3.45	3.28	63.26	1045.13	213.04	214.58	7.32	3.77	223.62	6.35	12.34	0
RV LANCE	953	3	8.96	77.92		-3.49	3.41	63.24	1045.08	257.65	258.49	11.24	5.78	326.03	8.48	16.49	0
RV LANCE	954	3	8.82	77.92		-3.49	3.48	65.24	1045.14	258.96	258.74	11.19	5.76	330.4	8.31	16.15	0
RV LANCE	955	3	8.67	77.91		-3.54	3.54	65.8	1045.04	261.2	260.36	11.09	5.7	329.73	9.45	18.36	0
RV LANCE	956	3	8.53	77.91		-3.64	3.42	65.65	1045.11	261.15	260.53	11.24	5.78	303.68	8.48	16.48	0
RV LANCE	957	3	8.38	77.9		-3.66	3.39	65.26	1045.09	261.58	261.23	11.04	5.68	254.07	7.86	15.29	0
RV LANCE	958	3	8.24	77.9		-3.56	3.25	65.62	1045.02	260.63	261.22	11.13	5.72	245.05	8.76	17.04	0
RV LANCE	959	3	8.1	77.89		-3.5	3.32	66.39	1044.83	259.84	261.76	11.08	5.7	333.23	8.78	17.07	0
RV LANCE	960	3	7.95	77.89		-3.42	3.47	66.55	1044.66	260.6	261.96	11.16	5.74	280.67	8.04	15.63	0
RV LANCE	961	3	7.81	77.88		-3.29	3.43	66.83	1044.47	262.34	262.35	11.25	5.79	195.88	8.94	17.38	0
RV LANCE	962	3	7.66	77.88		-3.23	3.4	66.81	1044.33	263.34	261.66	11.34	5.83	223.89	8.58	16.67	0
RV LANCE	963	3	7.51	77.88		-3.05	3.4	66.63	1044.09	265.18	260.91	11.43	5.88	73.07	9.14	17.76	0
RV LANCE	964	3	7.36	77.87		-3.06	3.01	66.77	1043.91	264.92	260.21	11.31	5.82	163.09	9.25	17.99	0
RV LANCE	965	3	7.21	77.87		-2.95	2.82	67.13	1043.63	263.79	259.13	11.27	5.8	14.2	9.64	18.73	0
RV LANCE	966	3	7.07	77.87		-3.05	2.44	68.14	1043.71	262.63	259.31	11.29	5.81	112.57	7.68	14.92	0
RV LANCE	967	3	6.92	77.86		-2.99	2.03	68.36	1043.54	260	258.75	11.18	5.75	41.6	6.93	13.47	0
RV LANCE	968	3	6.77	77.86		-2.9	1.88	68.73	1043.44	260.05	259.26	11.22	5.77	192.39	6.81	13.24	0
RV LANCE	969	3	6.63	77.85	35.05	-2.79	1.92	69.3	1043.3	258.84	259.93	11.36	5.84	341.3	6.56	12.76	0
RV LANCE	970	3	6.48	77.84	35.05	-2.71	2.63	69.93	1043.03	256.13	259.78	11.54	5.94	336.78	7.03	13.67	0
RV LANCE	971	3	6.33	77.84	35.06	-2.78	3.26	71.51	1042.91	255.66	260.25	11.77	6.06	331.23	7.19	13.98	0
RV LANCE	972	3	6.18	77.83	35.09	-2.52	3.29	73.59	1042.52	257.57	260.16	11.73	6.03	331.61	7.06	13.72	0
RV LANCE	973	3	6.04	77.82	35.1	-2.28	3.38	72.7	1041.86	259.99	260.28	11.52	5.93	254.82	9.26	17.99	0
RV LANCE	974	3	5.89	77.82	35.1	-2.08	3.02	66.36	1041.38	259.85	260.5	11.41	5.87	309.33	10.13	19.69	0
RV LANCE	975	3	5.74	77.81	35.1	-1.96	3	62.27	1041.06	260.26	260.69	11.38	5.85	310.71	9.31	18.09	0
RV LANCE	976	3	5.59	77.81	35.09	-2	3	66.54	1040.78	261.36	260.8	11.22	5.77	158.15	10.94	21.27	0
RV LANCE	977	3	5.45	77.8	35.09	-2.06	2.95	68.02	1040.95	262.5	260.93	11.11	5.71	255.04	11.33	22.03	0
RV LANCE	978	3	5.31	77.8	35.09	-1.93	2.87	62.09	1040.6	263.11	260.79	10.98	5.65	339.1	12.02	23.37	0
RV LANCE	979	3	5.17	77.79	35.09	-2.08	2.88	60.63	1040.69	263.26	260.79	10.74	5.53	335.49	13.24	25.73	0
RV LANCE	980	3	5.03	77.79	35.09	-2.29	2.62	60.86	1041.1	262.76	260.46	10.59	5.45	310.03	11.69	22.71	0
RV LANCE	981	3	4.89	77.79	35.09	-2.34	2.13	61.41	1041.35	260.67	260.57	11.28	5.8	310.5	10.96	21.31	0
RV LANCE	982	3	4.74	77.78	35.07	-2.41	2.1	62.14	1041.33	261.08	260.72	11.3	5.81	312.24	10.88	21.15	0
RV LANCE	983	3	4.6	77.78	35.07	-2.42	2.15	62.59	1041.32	260.62	260	11.14	5.73	254.52	11.42	22.21	0
RV LANCE	984	3	4.45	77.77	35.07	-2.53	2.48	61.04	1041.41	260.41	259.73	10.97	5.65	341.14	10.99	21.36	0
RV LANCE	985	3	4.31	77.77	35.07	-2.57	2.29	64.16	1041.61	260.1	260.03	10.86	5.59	226.34	10.17	19.77	0
RV LANCE	986	3	4.17	77.76	35.08	-2.59	2.32	64.71	1041.65	256.93	260.15	11.21	5.77	254.06	9.87	19.19	0
RV LANCE	987	3	4.03	77.75	35.07	-2.64	2.38	65.44	1041.67	256.51	260.25	11.33	5.83	219.64	10.79	20.97	0
RV LANCE	988	3	3.89	77.75	35.08	-2.72	2.39	65.23	1041.79	256.85	260.24	11.28	5.8	100.17	10.4	20.21	0
RV LANCE	989	3	3.74	77.74	35.08	-2.69	2.4	65.76	1041.68	258.16	260.22	11.4	5.86	192	10.63	20.66	0
RV LANCE	990	3	3.6	77.73	35.08	-2.6	2.4	66.42	1041.51	260.62	260.92	11.55	5.94	130.81	10.94	21.26	0
RV LANCE	991	3	3.45	77.73	35.08	-2.6	2.41	67.26	1041.49	263.11	262.74	11.52	5.92	10.94	9.99	19.42	0
RV LANCE	992	3	3.3	77.73	35.08	-2.53	2.49	67.86	1041.21	263.98	262.75	11.52	5.93	131.09	9.73	18.91	0
RV LANCE	993	3	3.15	77.72	35.08	-2.32	2.4	68.39	1040.88	265.46	262.29	11.55	5.94	311.69	9.49	18.45	0
RV LANCE	994	3	3	77.72	35.08	-2.17	2.29	67.95	1040.61	266.77	262.09	11.61	5.97	104.88	9.55	18.57	0
RV LANCE	995	3	2.85	77.72	35.07	-2.16	1.76	67.99	1040.5	264.16	258.87	11.65	5.99	13.86	8.86	17.22	0
RV LANCE	996	3	2.7	77.71	35.07	-2.1	0.98	68.68	1040.26	261.38	258.44	11.59	5.96	160.07	7.84	15.23	0
RV LANCE	997	3	2.55	77.71	35.03	-1.98	0.89	69.75	1039.96	258.97	258.01	11.69	6.01	310.13	7.93	15.42	0
RV LANCE	998	3	2.4	77.7	35	-1.82	0.77	69.75	1039.39	259	258.71	11.51	5.92	314.67	9.99	19.42	0
RV LANCE	999	3	2.26	77.7	35	-1.95	1.16	71.79	1039.36	257.93	258.51	11.12	5.72	342.49	10.55	20.5	0
RV LANCE	1000	3	2.12	77.69	35	-2.24	0.99	75.31	1039.78	258.76	258.3	10.97	5.64	341.45	10.86	21.12	0
RV LANCE	1001	3	1.98	77.68	34.99	-2.28	1.39	78.16	1039.94	257.99	258.18	11.01	5.66	335.81	9.96	19.35	0
RV LANCE	1002	3	1.84	77.68	35.01	-1.84	1.67	77.64	1039.11	257.3	258.04	10.78	5.54	332.84	11.52	22.4	0
RV LANCE	1003	3	1.71	77.67	35.03	-1.64	1.7	77.35	1038.24	257.37	258.27	10.66	5.48	334.65	12.05	23.43	0
RV LANCE	1004	3	1.57	77.66	35.04	-1.57	1.15	75.18	1037.67	256.4	258.43	10.65	5.48	341.63	11.3	21.97	0
RV LANCE	1005	3	1.44	77.66	35.03	-1.51	0.91	72.38	1037.16	255.88	258.14	10.58	5.44	338.08	11.67	22.69	0
RV LANCE	1006	3	1.31	77.65	34.98	-1.47	1	72.61	1036.85	257.1	258.54	10.64	5.48	338.76	11.35	22.06	0
RV LANCE	1007	3	1.17	77.64	34.98	-1.37	0.97	70.51	1036.27	258.93	258.62	10.78	5.55	340.96	11.4	22.17	0
RV LANCE	1008	3	1.03	77.64	34.98	-1.3	0.95	66.81	1035.56	259.91	258.57	10.87	5.59	224.87	10.91	21.21	0
RV LANCE	1009	3	0.89	77.63	34.98	-1.29	0.91	65.93	1035.33	260.86	258.2	10.98	5.65	316.18	11.22	21.81	0
RV LANCE	1010	3	0.75	77.63	34.98	-1.25	0.62	64.64	1035.03	260.31	258.46	11.08	5.7	343.69	10.11	19.65	0
RV LANCE	1011	3	0.61	77.62	34.97	-1.18	0.41	64.57	1033.99	259.28	258.35	10.99	5.65	339.7	11.13	21.64	0
RV LANCE	1012	3	0.47	77.62	34.95	-1.16	0.4	67.48	1033.74	259.74	258.19	11.01	5.66	338.91	11.16	21.69	0
RV LANCE	1013	3	0.33	77.61	34.94	-1.07	0.46	66	1032.63	259.34	257.66	11.12	5.72	335.62	11.76	22.85	0
RV LANCE	1014	3	0.19	77.61	34.94	-0.99	0.5	66.38	1031.11	260.14	258.42	11.22	5.77	335.69	12.05	23.43	0
RV LANCE	1015	3	0.05	77.6	34.95	-0.99	0.57	67.67	1029.99	260.02	258.75	11.4	5.86	334.28	12.25	23.82	0
